event_slug,playerName,team,event_name,season,birdies_per_round,drive_distance,eagles,fairway_pct,gir_pct,putting_avg,scrambling_pct
uk-2025,Bryson DeChambeau,Crushers GC,United Kingdom,2025.0,12.0,299.5,0.0,64.29,79.63,1.63,72.73
uk-2025,Bubba Watson,RangeGoats GC,United Kingdom,2025.0,17.0,293.5,2.0,66.67,66.67,1.48,66.67
uk-2025,Caleb Surratt,Legion XIII,United Kingdom,2025.0,17.0,284.5,0.0,69.05,74.07,1.46,78.57
uk-2025,Cameron Smith,Ripper GC,United Kingdom,2025.0,13.0,294.7,1.0,66.67,72.22,1.61,60.0
uk-2025,Cameron Tringale,HyFlyers GC,United Kingdom,2025.0,7.0,283.3,0.0,61.91,70.37,1.61,75.0
uk-2025,Carlos Ortiz,Torque GC,United Kingdom,2025.0,13.0,308.1,0.0,54.76,62.96,1.5,70.0
uk-2025,Charl Schwartzel,Southern Guards GC,United Kingdom,2025.0,16.0,297.0,1.0,52.38,59.26,1.43,54.55
uk-2025,Charles Howell III,Crushers GC,United Kingdom,2025.0,13.0,292.2,0.0,61.91,68.52,1.54,70.59
uk-2025,Chieh-Po Lee,,United Kingdom,2025.0,15.0,281.2,0.0,64.29,57.41,1.44,43.48
uk-2025,Danny Lee,Korean Golf Club,United Kingdom,2025.0,4.0,268.6,0.0,71.43,53.7,1.63,68.0
uk-2025,David Puig,Fireballs GC,United Kingdom,2025.0,15.0,298.1,0.0,57.14,62.96,1.5,60.0
uk-2025,Dean Burmester,Southern Guards GC,United Kingdom,2025.0,14.0,301.4,0.0,57.14,61.11,1.43,90.48
uk-2025,Dustin Johnson,,United Kingdom,2025.0,6.0,286.5,0.0,59.52,59.26,1.67,63.64
uk-2025,Frederik Kjettrup,Cleeks Golf Club,United Kingdom,2025.0,9.0,262.8,0.0,57.14,55.56,1.57,62.5
uk-2025,Graeme McDowell,Smash GC,United Kingdom,2025.0,9.0,278.2,0.0,64.29,66.67,1.67,44.44
uk-2025,Harold Varner III,,United Kingdom,2025.0,12.0,278.9,0.0,52.38,70.37,1.63,43.75
uk-2025,Henrik Stenson,Majesticks Golf Club,United Kingdom,2025.0,13.0,278.3,0.0,69.05,74.07,1.72,57.14
uk-2025,Ian Poulter,Majesticks Golf Club,United Kingdom,2025.0,8.0,270.5,0.0,57.14,59.26,1.57,63.64
uk-2025,Jason Kokrak,Smash GC,United Kingdom,2025.0,11.0,267.8,2.0,69.05,64.82,1.63,57.9
uk-2025,Jinichiro Kozuma,Korean Golf Club,United Kingdom,2025.0,10.0,292.8,1.0,45.24,61.11,1.72,42.86
uk-2025,Joaquin Niemann,Torque GC,United Kingdom,2025.0,20.0,318.3,0.0,61.91,81.48,1.54,80.0
uk-2025,Jon Rahm,Legion XIII,United Kingdom,2025.0,17.0,291.9,0.0,57.14,72.22,1.46,60.0
uk-2025,Josele Ballester,Fireballs GC,United Kingdom,2025.0,13.0,304.5,0.0,73.81,61.11,1.46,
uk-2025,Kevin Na,Korean Golf Club,United Kingdom,2025.0,9.0,253.6,0.0,61.91,57.41,1.56,56.52
uk-2025,Lee Westwood,Majesticks Golf Club,United Kingdom,2025.0,10.0,297.7,1.0,54.76,53.7,1.52,72.0
uk-2025,Louis Oosthuizen,Southern Guards GC,United Kingdom,2025.0,9.0,281.8,0.0,73.81,66.67,1.57,88.89
uk-2025,Lucas Herbert,Ripper GC,United Kingdom,2025.0,9.0,294.3,0.0,57.14,61.11,1.59,71.43
uk-2025,Marc Leishman,Ripper GC,United Kingdom,2025.0,13.0,281.4,0.0,61.91,68.52,1.56,70.59
uk-2025,Martin Kaymer,Cleeks Golf Club,United Kingdom,2025.0,12.0,265.9,0.0,54.76,68.52,1.56,70.59
uk-2025,Matt Jones,Ripper GC,United Kingdom,2025.0,7.0,278.5,1.0,59.52,66.67,1.7,61.11
uk-2025,Matthew Wolff,RangeGoats GC,United Kingdom,2025.0,10.0,295.9,0.0,66.67,44.44,1.52,53.33
uk-2025,Mito Pereira,Torque GC,United Kingdom,2025.0,9.0,279.1,0.0,38.1,64.82,1.61,47.37
uk-2025,Patrick Reed,,United Kingdom,2025.0,15.0,296.4,0.0,61.91,72.22,1.56,73.33
uk-2025,Paul Casey,Crushers GC,United Kingdom,2025.0,13.0,267.0,0.0,57.14,70.37,1.56,68.75
uk-2025,Peter Uihlein,RangeGoats GC,United Kingdom,2025.0,12.0,296.4,0.0,50.0,61.11,1.61,61.91
uk-2025,Phil Mickelson,HyFlyers GC,United Kingdom,2025.0,9.0,288.0,0.0,40.48,59.26,1.54,72.73
uk-2025,Richard Bland,Cleeks Golf Club,United Kingdom,2025.0,11.0,261.6,1.0,57.14,64.82,1.52,52.63
uk-2025,Sam Horsfield,Majesticks Golf Club,United Kingdom,2025.0,8.0,288.1,0.0,57.14,68.52,1.67,64.71
uk-2025,Sebastian,Torque GC,United Kingdom,2025.0,13.0,276.5,1.0,54.76,62.96,1.5,70.0
uk-2025,Sergio Garcia,Fireballs GC,United Kingdom,2025.0,9.0,274.2,0.0,59.52,64.82,1.56,84.21
uk-2025,Talor Gooch,Smash GC,United Kingdom,2025.0,14.0,273.1,0.0,54.76,72.22,1.48,86.67
uk-2025,Thomas Pieters,,United Kingdom,2025.0,11.0,289.8,0.0,64.29,61.11,1.5,71.43
uk-2025,Tom McKibbin,Legion XIII,United Kingdom,2025.0,10.0,294.0,0.0,59.52,68.52,1.57,82.35
uk-2025,Tyrrell Hatton,Legion XIII,United Kingdom,2025.0,9.0,278.8,0.0,59.52,74.07,1.65,71.43
uk-2025,Yubin Jang,Korean Golf Club,United Kingdom,2025.0,8.0,283.2,0.0,54.76,74.07,1.69,85.71
va-2025,Abraham Ancer,Fireballs GC,Virginia,2025.0,11.0,298.4,0.0,64.29,68.52,1.57,76.47
va-2025,Adrian Meronk,Cleeks Golf Club,Virginia,2025.0,11.0,305.1,0.0,45.24,64.82,1.56,68.42
va-2025,Andy Ogletree,HyFlyers GC,Virginia,2025.0,10.0,314.3,0.0,45.24,64.82,1.65,36.84
va-2025,Anirban Lahiri,Crushers GC,Virginia,2025.0,19.0,305.1,0.0,54.76,81.48,1.63,50.0
va-2025,Anthony Kim,,Virginia,2025.0,11.0,306.9,0.0,38.1,72.22,1.69,40.0
va-2025,Ben Campbell,RangeGoats GC,Virginia,2025.0,16.0,307.9,0.0,76.19,79.63,1.74,45.46
va-2025,Branden Grace,Southern Guards GC,Virginia,2025.0,12.0,305.4,0.0,52.38,62.96,1.52,70.0
va-2025,Brendan Steele,HyFlyers GC,Virginia,2025.0,16.0,297.6,1.0,59.52,85.19,1.74,12.5
va-2025,Brooks Koepka,Smash GC,Virginia,2025.0,17.0,314.3,0.0,54.76,66.67,1.59,33.33
va-2025,Bryson DeChambeau,Crushers GC,Virginia,2025.0,14.0,321.9,1.0,42.86,75.93,1.61,84.62
va-2025,Bubba Watson,RangeGoats GC,Virginia,2025.0,17.0,313.0,0.0,54.76,81.48,1.63,80.0
va-2025,Caleb Surratt,Legion XIII,Virginia,2025.0,15.0,310.4,1.0,57.14,72.22,1.65,40.0
va-2025,Cameron Smith,Ripper GC,Virginia,2025.0,17.0,295.1,0.0,45.24,72.22,1.61,46.67
va-2025,Cameron Tringale,HyFlyers GC,Virginia,2025.0,13.0,306.2,0.0,57.14,77.78,1.61,50.0
va-2025,Carlos Ortiz,Torque GC,Virginia,2025.0,11.0,302.1,1.0,50.0,85.19,1.7,62.5
va-2025,Charl Schwartzel,Southern Guards GC,Virginia,2025.0,11.0,312.2,0.0,54.76,74.07,1.69,64.29
va-2025,Charles Howell III,Crushers GC,Virginia,2025.0,13.0,308.6,0.0,40.48,81.48,1.74,40.0
va-2025,Chieh-Po Lee,,Virginia,2025.0,7.0,305.6,0.0,54.76,61.11,1.74,42.86
va-2025,Danny Lee,Korean Golf Club,Virginia,2025.0,9.0,297.3,0.0,66.67,79.63,1.83,36.36
va-2025,Dean Burmester,Southern Guards GC,Virginia,2025.0,15.0,338.2,0.0,54.76,75.93,1.67,46.15
va-2025,Dustin Johnson,,Virginia,2025.0,16.0,325.9,0.0,42.86,79.63,1.67,63.64
va-2025,Frederik Kjettrup,Cleeks Golf Club,Virginia,2025.0,8.0,283.9,0.0,45.24,55.56,1.56,58.33
va-2025,Graeme McDowell,Smash GC,Virginia,2025.0,16.0,303.9,0.0,64.29,87.04,1.61,71.43
va-2025,Harold Varner III,,Virginia,2025.0,13.0,313.2,0.0,47.62,75.93,1.7,69.23
va-2025,Henrik Stenson,Majesticks Golf Club,Virginia,2025.0,12.0,309.3,1.0,66.67,79.63,1.83,27.27
va-2025,Ian Poulter,Majesticks Golf Club,Virginia,2025.0,11.0,292.2,0.0,57.14,66.67,1.7,33.33
va-2025,Jason Kokrak,Smash GC,Virginia,2025.0,16.0,293.2,0.0,54.76,72.22,1.63,46.67
va-2025,Jinichiro Kozuma,Korean Golf Club,Virginia,2025.0,11.0,298.3,1.0,42.86,72.22,1.61,66.67
va-2025,Joaquin Niemann,Torque GC,Virginia,2025.0,20.0,326.8,0.0,52.38,90.74,1.7,40.0
va-2025,Jon Rahm,Legion XIII,Virginia,2025.0,14.0,325.3,1.0,54.76,85.19,1.72,50.0
va-2025,Josele Ballester,Fireballs GC,Virginia,2025.0,8.0,301.9,0.0,35.71,70.37,1.78,
va-2025,Kevin Na,Korean Golf Club,Virginia,2025.0,16.0,290.3,0.0,52.38,72.22,1.7,40.0
va-2025,Lee Westwood,Majesticks Golf Club,Virginia,2025.0,14.0,316.6,2.0,52.38,74.07,1.57,42.86
va-2025,Louis Oosthuizen,Southern Guards GC,Virginia,2025.0,12.0,301.4,0.0,61.91,70.37,1.57,56.25
va-2025,Lucas Herbert,Ripper GC,Virginia,2025.0,10.0,301.8,1.0,57.14,68.52,1.7,47.06
va-2025,Luis Masaveu,Fireballs GC,Virginia,2025.0,14.0,321.0,0.0,45.24,66.67,1.59,55.56
va-2025,Marc Leishman,Ripper GC,Virginia,2025.0,18.0,316.1,0.0,47.62,81.48,1.61,40.0
va-2025,Martin Kaymer,Cleeks Golf Club,Virginia,2025.0,14.0,309.9,1.0,52.38,75.93,1.57,61.54
va-2025,Matt Jones,Ripper GC,Virginia,2025.0,8.0,303.0,1.0,28.57,53.7,1.57,52.0
va-2025,Mito Pereira,Torque GC,Virginia,2025.0,7.0,314.2,0.0,30.95,68.52,1.82,52.94
va-2025,Patrick Reed,,Virginia,2025.0,11.0,304.6,0.0,30.95,70.37,1.59,75.0
va-2025,Paul Casey,Crushers GC,Virginia,2025.0,15.0,312.6,0.0,59.52,81.48,1.72,70.0
va-2025,Peter Uihlein,RangeGoats GC,Virginia,2025.0,11.0,327.7,1.0,38.1,66.67,1.59,55.56
va-2025,Phil Mickelson,HyFlyers GC,Virginia,2025.0,19.0,312.2,0.0,50.0,68.52,1.44,70.59
va-2025,Richard Bland,Cleeks Golf Club,Virginia,2025.0,11.0,309.5,0.0,52.38,79.63,1.67,54.55
va-2025,Sam Horsfield,Majesticks Golf Club,Virginia,2025.0,15.0,301.0,0.0,52.38,70.37,1.69,37.5
va-2025,Sebastian,Torque GC,Virginia,2025.0,16.0,300.0,0.0,57.14,77.78,1.63,58.33
va-2025,Sergio Garcia,Fireballs GC,Virginia,2025.0,14.0,308.9,0.0,52.38,64.82,1.56,52.63
va-2025,Talor Gooch,Smash GC,Virginia,2025.0,13.0,320.1,0.0,73.81,81.48,1.63,80.0
va-2025,Thomas Pieters,,Virginia,2025.0,14.0,329.6,1.0,52.38,79.63,1.59,90.91
va-2025,Tom McKibbin,Legion XIII,Virginia,2025.0,8.0,312.0,0.0,47.62,72.22,1.72,73.33
va-2025,Tyrrell Hatton,Legion XIII,Virginia,2025.0,15.0,306.8,1.0,47.62,70.37,1.57,56.25
va-2025,Yubin Jang,Korean Golf Club,Virginia,2025.0,11.0,319.7,0.0,57.14,77.78,1.82,66.67
valderrama-2023,Abraham Ancer,Fireballs GC,Andalucía,2023.0,11.0,298.7,0.0,57.14,55.56,1.5,58.33
valderrama-2023,Anirban Lahiri,Crushers GC,Andalucía,2023.0,7.0,288.1,0.0,54.76,42.59,1.43,64.52
valderrama-2023,Bernd Wiesberger,Cleeks Golf Club,Andalucía,2023.0,8.0,272.0,0.0,52.38,55.56,1.59,50.0
valderrama-2023,Branden Grace,Southern Guards GC,Andalucía,2023.0,6.0,296.5,0.0,59.52,57.41,1.65,60.87
valderrama-2023,Brendan Steele,HyFlyers GC,Andalucía,2023.0,11.0,315.2,0.0,61.91,59.26,1.61,45.46
valderrama-2023,Brooks Koepka,Smash GC,Andalucía,2023.0,14.0,318.3,1.0,59.52,64.82,1.48,68.42
valderrama-2023,Bryson DeChambeau,Crushers GC,Andalucía,2023.0,13.0,299.5,1.0,47.62,74.07,1.56,78.57
valderrama-2023,Bubba Watson,RangeGoats GC,Andalucía,2023.0,7.0,313.8,1.0,54.76,53.7,1.59,56.0
valderrama-2023,Cameron Smith,Ripper GC,Andalucía,2023.0,10.0,311.5,1.0,54.76,55.56,1.52,58.33
valderrama-2023,Cameron Tringale,HyFlyers GC,Andalucía,2023.0,7.0,272.6,0.0,64.29,59.26,1.54,81.82
valderrama-2023,Carlos Ortiz,Fireballs GC,Andalucía,2023.0,12.0,303.5,0.0,47.62,53.7,1.48,64.0
valderrama-2023,Charl Schwartzel,Southern Guards GC,Andalucía,2023.0,6.0,288.9,0.0,42.86,46.3,1.59,55.17
valderrama-2023,Charles Howell III,Crushers GC,Andalucía,2023.0,7.0,297.3,0.0,38.1,42.59,1.52,41.94
valderrama-2023,Chase Koepka,Smash GC,Andalucía,2023.0,8.0,282.2,0.0,57.14,40.74,1.57,43.75
valderrama-2023,Danny Lee,Korean Golf Club,Andalucía,2023.0,12.0,298.7,0.0,57.14,48.15,1.43,57.14
