event_slug,playerName,event_name,year,team,position,R1,R2,R3,total_to_par,scraped_at
london-2023,Abraham Ancer,London 2023,2023,Fireballs GC,16,-3.0,-3.0,-2.0,-8.0,2026-03-04T18:31:32.272230
london-2023,Anirban Lahiri,London 2023,2023,Crushers GC,14,-3.0,-2.0,-3.0,-8.0,2026-03-04T18:31:32.272213
london-2023,Bernd Wiesberger,London 2023,2023,Cleeks Golf Club,36,1.0,1.0,-4.0,-2.0,2026-03-04T18:31:32.272416
london-2023,Branden Grace,London 2023,2023,Southern Guards GC,24,-3.0,-1.0,-2.0,-6.0,2026-03-04T18:31:32.272304
london-2023,Brendan Steele,London 2023,2023,HyFlyers GC,30,0.0,-4.0,0.0,-4.0,2026-03-04T18:31:32.272363
london-2023,Brooks Koepka,London 2023,2023,Smash GC,17,1.0,-5.0,-3.0,-7.0,2026-03-04T18:31:32.272239
london-2023,Bryson DeChambeau,London 2023,2023,Crushers GC,13,-1.0,-4.0,-3.0,-8.0,2026-03-04T18:31:32.272204
london-2023,Bubba Watson,London 2023,2023,RangeGoats GC,37,-1.0,0.0,0.0,-1.0,2026-03-04T18:31:32.272425
london-2023,Cameron Smith,London 2023,2023,Ripper GC,1,-8.0,-4.0,-3.0,-15.0,2026-03-04T18:31:32.272077
london-2023,Cameron Tringale,London 2023,2023,HyFlyers GC,8,-4.0,-2.0,-3.0,-9.0,2026-03-04T18:31:32.272156
london-2023,Carlos Ortiz,London 2023,2023,Fireballs GC,31,3.0,-2.0,-4.0,-3.0,2026-03-04T18:31:32.272373
london-2023,Charl Schwartzel,London 2023,2023,Southern Guards GC,34,0.0,-5.0,2.0,-3.0,2026-03-04T18:31:32.272399
london-2023,Charles Howell III,London 2023,2023,Crushers GC,44,0.0,2.0,0.0,2.0,2026-03-04T18:31:32.272488
london-2023,Chase Koepka,London 2023,2023,Smash GC,28,-1.0,-5.0,1.0,-5.0,2026-03-04T18:31:32.272343
london-2023,Danny Lee,London 2023,2023,Korean Golf Club,32,3.0,-4.0,-2.0,-3.0,2026-03-04T18:31:32.272381
london-2023,David Puig,London 2023,2023,Torque GC,42,2.0,-3.0,2.0,1.0,2026-03-04T18:31:32.272470
london-2023,Dean Burmester,London 2023,2023,Southern Guards GC,19,-1.0,-4.0,-2.0,-7.0,2026-03-04T18:31:32.272257
london-2023,Dustin Johnson,London 2023,2023,4Aces GC,5,0.0,-6.0,-4.0,-10.0,2026-03-04T18:31:32.272127
london-2023,Eugenio Chacarra,London 2023,2023,Fireballs GC,26,1.0,-2.0,-4.0,-5.0,2026-03-04T18:31:32.272325
london-2023,Graeme McDowell,London 2023,2023,Cleeks Golf Club,29,4.0,-6.0,-2.0,-4.0,2026-03-04T18:31:32.272353
london-2023,Harold Varner III,London 2023,2023,RangeGoats GC,12,1.0,-5.0,-4.0,-8.0,2026-03-04T18:31:32.272195
london-2023,Henrik Stenson,London 2023,2023,Majesticks Golf Club,9,-2.0,-5.0,-2.0,-9.0,2026-03-04T18:31:32.272165
london-2023,Ian Poulter,London 2023,2023,Majesticks Golf Club,11,-2.0,-1.0,-5.0,-8.0,2026-03-04T18:31:32.272186
london-2023,James Piot,London 2023,2023,HyFlyers GC,43,-2.0,-1.0,4.0,1.0,2026-03-04T18:31:32.272479
london-2023,Jason Kokrak,London 2023,2023,Smash GC,27,-2.0,-2.0,-1.0,-5.0,2026-03-04T18:31:32.272335
london-2023,Jed Morgan,London 2023,2023,Ripper GC,39,4.0,-2.0,-2.0,0.0,2026-03-04T18:31:32.272443
london-2023,Joaquin Niemann,London 2023,2023,Torque GC,23,-2.0,-2.0,-2.0,-6.0,2026-03-04T18:31:32.272295
london-2023,Kevin Na,London 2023,2023,Korean Golf Club,15,1.0,-7.0,-2.0,-8.0,2026-03-04T18:31:32.272222
london-2023,Laurie Canter,London 2023,2023,Majesticks Golf Club,20,-4.0,-2.0,-1.0,-7.0,2026-03-04T18:31:32.272267
london-2023,Lee Westwood,London 2023,2023,Majesticks Golf Club,38,-2.0,-1.0,2.0,-1.0,2026-03-04T18:31:32.272435
london-2023,Louis Oosthuizen,London 2023,2023,Southern Guards GC,4,-1.0,-8.0,-3.0,-12.0,2026-03-04T18:31:32.272117
london-2023,Marc Leishman,London 2023,2023,Ripper GC,3,-7.0,-2.0,-5.0,-14.0,2026-03-04T18:31:32.272107
london-2023,Martin Kaymer,London 2023,2023,Cleeks Golf Club,45,0.0,-3.0,5.0,2.0,2026-03-04T18:31:32.272501
london-2023,Matt Jones,London 2023,2023,Ripper GC,33,2.0,-4.0,-1.0,-3.0,2026-03-04T18:31:32.272390
london-2023,Matthew Wolff,London 2023,2023,Smash GC,47,2.0,-1.0,7.0,8.0,2026-03-04T18:31:32.272519
london-2023,Mito Pereira,London 2023,2023,Torque GC,40,0.0,3.0,-2.0,1.0,2026-03-04T18:31:32.272453
london-2023,Pat Perez,London 2023,2023,4Aces GC,7,-1.0,-3.0,-5.0,-9.0,2026-03-04T18:31:32.272147
london-2023,Patrick Reed,London 2023,2023,4Aces GC,2,-1.0,-7.0,-6.0,-14.0,2026-03-04T18:31:32.272097
london-2023,Peter Uihlein,London 2023,2023,4Aces GC,18,-1.0,-3.0,-3.0,-7.0,2026-03-04T18:31:32.272248
london-2023,Phil Mickelson,London 2023,2023,HyFlyers GC,41,0.0,1.0,0.0,1.0,2026-03-04T18:31:32.272462
london-2023,Richard Bland,London 2023,2023,Cleeks Golf Club,6,-3.0,-1.0,-5.0,-9.0,2026-03-04T18:31:32.272138
london-2023,Scott Vincent,London 2023,2023,Korean Golf Club,35,7.0,-4.0,-5.0,-2.0,2026-03-04T18:31:32.272407
london-2023,Sebastian Muñoz,London 2023,2023,Torque GC,21,2.0,-2.0,-6.0,-6.0,2026-03-04T18:31:32.272278
london-2023,Sergio Garcia,London 2023,2023,Fireballs GC,25,-2.0,-2.0,-2.0,-6.0,2026-03-04T18:31:32.272315
london-2023,Sihwan Kim,London 2023,2023,Korean Golf Club,46,2.0,3.0,0.0,5.0,2026-03-04T18:31:32.272510
london-2023,Talor Gooch,London 2023,2023,RangeGoats GC,22,-4.0,1.0,-3.0,-6.0,2026-03-04T18:31:32.272286
london-2023,Thomas Pieters,London 2023,2023,RangeGoats GC,10,-5.0,-4.0,0.0,-9.0,2026-03-04T18:31:32.272176
mayakoba-2023,Abraham Ancer,Mayakoba 2023,2023,Fireballs GC,17,-1.0,-2.0,0.0,-3.0,2026-03-04T18:27:07.974327
mayakoba-2023,Anirban Lahiri,Mayakoba 2023,2023,Crushers GC,33,-1.0,1.0,2.0,2.0,2026-03-04T18:27:07.974556
mayakoba-2023,Bernd Wiesberger,Mayakoba 2023,2023,Cleeks Golf Club,44,5.0,6.0,0.0,11.0,2026-03-04T18:27:07.974701
mayakoba-2023,Branden Grace,Mayakoba 2023,2023,Southern Guards GC,3,-3.0,-3.0,-4.0,-10.0,2026-03-04T18:27:07.974134
mayakoba-2023,Brendan Steele,Mayakoba 2023,2023,HyFlyers GC,5,1.0,-1.0,-6.0,-6.0,2026-03-04T18:27:07.974161
mayakoba-2023,Brooks Koepka,Mayakoba 2023,2023,Smash GC,31,0.0,1.0,0.0,1.0,2026-03-04T18:27:07.974531
mayakoba-2023,Bryson DeChambeau,Mayakoba 2023,2023,Crushers GC,24,1.0,2.0,-3.0,0.0,2026-03-04T18:27:07.974423
mayakoba-2023,Bubba Watson,Mayakoba 2023,2023,RangeGoats GC,40,1.0,5.0,0.0,6.0,2026-03-04T18:27:07.974649
mayakoba-2023,Cameron Smith,Mayakoba 2023,2023,Ripper GC,6,-2.0,0.0,-4.0,-6.0,2026-03-04T18:27:07.974175
mayakoba-2023,Cameron Tringale,Mayakoba 2023,2023,HyFlyers GC,22,-1.0,1.0,-1.0,-1.0,2026-03-04T18:27:07.974394
mayakoba-2023,Carlos Ortiz,Mayakoba 2023,2023,Fireballs GC,9,-4.0,-1.0,0.0,-5.0,2026-03-04T18:27:07.974223
mayakoba-2023,Charl Schwartzel,Mayakoba 2023,2023,Southern Guards GC,35,3.0,3.0,-2.0,4.0,2026-03-04T18:27:07.974582
mayakoba-2023,Charles Howell III,Mayakoba 2023,2023,Crushers GC,1,-3.0,-5.0,-8.0,-16.0,2026-03-04T18:27:07.974088
mayakoba-2023,Chase Koepka,Mayakoba 2023,2023,Smash GC,47,3.0,10.0,2.0,15.0,2026-03-04T18:27:07.974739
mayakoba-2023,Danny Lee,Mayakoba 2023,2023,Korean Golf Club,34,0.0,0.0,3.0,3.0,2026-03-04T18:27:07.974569
mayakoba-2023,David Puig,Mayakoba 2023,2023,Torque GC,39,3.0,-2.0,4.0,5.0,2026-03-04T18:27:07.974635
mayakoba-2023,Dean Burmester,Mayakoba 2023,2023,Southern Guards GC,21,2.0,-2.0,-1.0,-1.0,2026-03-04T18:27:07.974381
mayakoba-2023,Dustin Johnson,Mayakoba 2023,2023,4Aces GC,37,-3.0,0.0,7.0,4.0,2026-03-04T18:27:07.974608
mayakoba-2023,Eugenio Chacarra,Mayakoba 2023,2023,Fireballs GC,29,4.0,-2.0,-1.0,1.0,2026-03-04T18:27:07.974503
mayakoba-2023,Graeme McDowell,Mayakoba 2023,2023,Cleeks Golf Club,13,-1.0,-4.0,1.0,-4.0,2026-03-04T18:27:07.974277
mayakoba-2023,Harold Varner III,Mayakoba 2023,2023,RangeGoats GC,28,3.0,1.0,-3.0,1.0,2026-03-04T18:27:07.974478
mayakoba-2023,Henrik Stenson,Mayakoba 2023,2023,Majesticks Golf Club,25,2.0,0.0,-2.0,0.0,2026-03-04T18:27:07.974437
mayakoba-2023,Ian Poulter,Mayakoba 2023,2023,Majesticks Golf Club,12,-3.0,0.0,-1.0,-4.0,2026-03-04T18:27:07.974264
mayakoba-2023,James Piot,Mayakoba 2023,2023,HyFlyers GC,36,2.0,0.0,2.0,4.0,2026-03-04T18:27:07.974594
mayakoba-2023,Jason Kokrak,Mayakoba 2023,2023,Smash GC,19,-6.0,4.0,0.0,-2.0,2026-03-04T18:27:07.974355
mayakoba-2023,Jed Morgan,Mayakoba 2023,2023,Ripper GC,43,-1.0,4.0,7.0,10.0,2026-03-04T18:27:07.974688
mayakoba-2023,Joaquin Niemann,Mayakoba 2023,2023,Torque GC,11,3.0,-4.0,-3.0,-4.0,2026-03-04T18:27:07.974250
mayakoba-2023,Kevin Na,Mayakoba 2023,2023,Korean Golf Club,20,3.0,-2.0,-2.0,-1.0,2026-03-04T18:27:07.974368
mayakoba-2023,Laurie Canter,Mayakoba 2023,2023,Cleeks Golf Club,46,8.0,2.0,2.0,12.0,2026-03-04T18:27:07.974727
mayakoba-2023,Lee Westwood,Mayakoba 2023,2023,Majesticks Golf Club,41,5.0,0.0,3.0,8.0,2026-03-04T18:27:07.974662
mayakoba-2023,Louis Oosthuizen,Mayakoba 2023,2023,Southern Guards GC,42,5.0,-2.0,5.0,8.0,2026-03-04T18:27:07.974676
mayakoba-2023,Marc Leishman,Mayakoba 2023,2023,Ripper GC,18,-3.0,-1.0,1.0,-3.0,2026-03-04T18:27:07.974340
mayakoba-2023,Matt Jones,Mayakoba 2023,2023,Ripper GC,23,2.0,1.0,-3.0,0.0,2026-03-04T18:27:07.974406
mayakoba-2023,Matthew Wolff,Mayakoba 2023,2023,Smash GC,10,-1.0,-4.0,0.0,-5.0,2026-03-04T18:27:07.974237
mayakoba-2023,Mito Pereira,Mayakoba 2023,2023,Torque GC,16,1.0,-1.0,-3.0,-3.0,2026-03-04T18:27:07.974315
mayakoba-2023,Pat Perez,Mayakoba 2023,2023,4Aces GC,7,0.0,0.0,-5.0,-5.0,2026-03-04T18:27:07.974188
mayakoba-2023,Patrick Reed,Mayakoba 2023,2023,4Aces GC,38,1.0,1.0,3.0,5.0,2026-03-04T18:27:07.974620
mayakoba-2023,Paul Casey,Mayakoba 2023,2023,Crushers GC,4,-6.0,0.0,-1.0,-7.0,2026-03-04T18:27:07.974147
mayakoba-2023,Peter Uihlein,Mayakoba 2023,2023,4Aces GC,2,-4.0,-5.0,-3.0,-12.0,2026-03-04T18:27:07.974118
mayakoba-2023,Phil Mickelson,Mayakoba 2023,2023,HyFlyers GC,27,1.0,4.0,-4.0,1.0,2026-03-04T18:27:07.974465
mayakoba-2023,Richard Bland,Mayakoba 2023,2023,Cleeks Golf Club,30,2.0,-1.0,0.0,1.0,2026-03-04T18:27:07.974517
mayakoba-2023,Sam Horsfield,Mayakoba 2023,2023,Majesticks Golf Club,45,0.0,3.0,8.0,11.0,2026-03-04T18:27:07.974714
mayakoba-2023,Scott Vincent,Mayakoba 2023,2023,Korean Golf Club,15,0.0,0.0,-3.0,-3.0,2026-03-04T18:27:07.974302
mayakoba-2023,Sebastian Muñoz,Mayakoba 2023,2023,Torque GC,8,1.0,-3.0,-3.0,-5.0,2026-03-04T18:27:07.974203
mayakoba-2023,Sergio Garcia,Mayakoba 2023,2023,Fireballs GC,26,1.0,-2.0,1.0,0.0,2026-03-04T18:27:07.974451
mayakoba-2023,Sihwan Kim,Mayakoba 2023,2023,Korean Golf Club,48,11.0,6.0,6.0,23.0,2026-03-04T18:27:07.974751
mayakoba-2023,Talor Gooch,Mayakoba 2023,2023,RangeGoats GC,14,-4.0,-5.0,5.0,-4.0,2026-03-04T18:27:07.974290
mayakoba-2023,Thomas Pieters,Mayakoba 2023,2023,RangeGoats GC,32,5.0,-3.0,0.0,2.0,2026-03-04T18:27:07.974544
mayakoba-2024,Abraham Ancer,Mayakoba 2024,2024,Fireballs GC,T28,1.0,3.0,-4.0,0.0,2026-03-04T18:34:24.958815
mayakoba-2024,Adrian Meronk,Mayakoba 2024,2024,Cleeks Golf Club,47,4.0,-1.0,2.0,5.0,2026-03-04T18:34:24.958962
mayakoba-2024,Andy Ogletree,Mayakoba 2024,2024,HyFlyers GC,50,1.0,8.0,-1.0,8.0,2026-03-04T18:34:24.958983
mayakoba-2024,Anirban Lahiri,Mayakoba 2024,2024,Crushers GC,T21,0.0,2.0,-4.0,-2.0,2026-03-04T18:34:24.958759
mayakoba-2024,Branden Grace,Mayakoba 2024,2024,Southern Guards GC,49,2.0,7.0,-2.0,7.0,2026-03-04T18:34:24.958976
mayakoba-2024,Brendan Steele,Mayakoba 2024,2024,HyFlyers GC,T21,4.0,-5.0,-1.0,-2.0,2026-03-04T18:34:24.958767
mayakoba-2024,Brooks Koepka,Mayakoba 2024,2024,Smash GC,T5,-2.0,-3.0,-3.0,-8.0,2026-03-04T18:34:24.958635
mayakoba-2024,Bryson DeChambeau,Mayakoba 2024,2024,Crushers GC,T25,-1.0,3.0,-3.0,-1.0,2026-03-04T18:34:24.958800
mayakoba-2024,Bubba Watson,Mayakoba 2024,2024,RangeGoats GC,T21,-2.0,-2.0,2.0,-2.0,2026-03-04T18:34:24.958782
mayakoba-2024,Caleb Surratt,Mayakoba 2024,2024,Legion XIII,T13,0.0,-1.0,-4.0,-5.0,2026-03-04T18:34:24.958689
mayakoba-2024,Cameron Smith,Mayakoba 2024,2024,Ripper GC,T8,-2.0,-1.0,-4.0,-7.0,2026-03-04T18:34:24.958662
mayakoba-2024,Cameron Tringale,Mayakoba 2024,2024,HyFlyers GC,T17,-2.0,-1.0,0.0,-3.0,2026-03-04T18:34:24.958744
mayakoba-2024,Carlos Ortiz,Mayakoba 2024,2024,Torque GC,T43,5.0,0.0,-1.0,4.0,2026-03-04T18:34:24.958930
mayakoba-2024,Charl Schwartzel,Mayakoba 2024,2024,Southern Guards GC,T38,-1.0,5.0,-1.0,3.0,2026-03-04T18:34:24.958901
mayakoba-2024,Charles Howell III,Mayakoba 2024,2024,Crushers GC,T5,-3.0,-2.0,-3.0,-8.0,2026-03-04T18:34:24.958627
mayakoba-2024,Danny Lee,Mayakoba 2024,2024,Korean Golf Club,48,0.0,2.0,4.0,6.0,2026-03-04T18:34:24.958969
mayakoba-2024,David Puig,Mayakoba 2024,2024,Fireballs GC,T38,1.0,2.0,0.0,3.0,2026-03-04T18:34:24.958916
mayakoba-2024,Dean Burmester,Mayakoba 2024,2024,Southern Guards GC,T3,-4.0,-5.0,-1.0,-10.0,2026-03-04T18:34:24.958608
mayakoba-2024,Dustin Johnson,Mayakoba 2024,2024,4Aces GC,T5,-4.0,0.0,-4.0,-8.0,2026-03-04T18:34:24.958619
mayakoba-2024,Eugenio Chacarra,Mayakoba 2024,2024,Fireballs GC,T32,2.0,-1.0,0.0,1.0,2026-03-04T18:34:24.958861
mayakoba-2024,Graeme McDowell,Mayakoba 2024,2024,Smash GC,T43,0.0,3.0,1.0,4.0,2026-03-04T18:34:24.958947
mayakoba-2024,Harold Varner III,Mayakoba 2024,2024,4Aces GC,54,3.0,5.0,6.0,14.0,2026-03-04T18:34:24.959013
mayakoba-2024,Henrik Stenson,Mayakoba 2024,2024,Majesticks Golf Club,T36,0.0,3.0,-1.0,2.0,2026-03-04T18:34:24.958886
mayakoba-2024,Hudson Swafford -,Mayakoba 2024,2024,,T36,-1.0,4.0,-1.0,2.0,2026-03-04T18:34:24.958878
mayakoba-2024,Ian Poulter,Mayakoba 2024,2024,Majesticks Golf Club,T28,3.0,-3.0,0.0,0.0,2026-03-04T18:34:24.958838
mayakoba-2024,Jason Kokrak,Mayakoba 2024,2024,Smash GC,T32,2.0,-3.0,2.0,1.0,2026-03-04T18:34:24.958869
mayakoba-2024,Jinichiro Kozuma,Mayakoba 2024,2024,Korean Golf Club,T38,0.0,3.0,0.0,3.0,2026-03-04T18:34:24.958909
mayakoba-2024,Joaquin Niemann,Mayakoba 2024,2024,Torque GC,1,-12.0,1.0,-1.0,-12.0,2026-03-04T18:34:24.958572
mayakoba-2024,Jon Rahm,Mayakoba 2024,2024,Legion XIII,T3,-5.0,-4.0,-1.0,-10.0,2026-03-04T18:34:24.958599
mayakoba-2024,Kalle Samooja,Mayakoba 2024,2024,Cleeks Golf Club,T32,-2.0,4.0,-1.0,1.0,2026-03-04T18:34:24.958853
mayakoba-2024,Kevin Na,Mayakoba 2024,2024,Korean Golf Club,T17,-1.0,-1.0,-1.0,-3.0,2026-03-04T18:34:24.958736
mayakoba-2024,Kieran Vincent,Mayakoba 2024,2024,Legion XIII,T38,1.0,4.0,-2.0,3.0,2026-03-04T18:34:24.958893
mayakoba-2024,Laurie Canter -,Mayakoba 2024,2024,,T15,-5.0,2.0,-1.0,-4.0,2026-03-04T18:34:24.958719
mayakoba-2024,Lee Westwood,Mayakoba 2024,2024,Majesticks Golf Club,T32,4.0,-1.0,-2.0,1.0,2026-03-04T18:34:24.958846
mayakoba-2024,Louis Oosthuizen,Mayakoba 2024,2024,Southern Guards GC,T8,-1.0,-2.0,-4.0,-7.0,2026-03-04T18:34:24.958654
mayakoba-2024,Lucas Herbert,Mayakoba 2024,2024,Ripper GC,T21,-1.0,-1.0,0.0,-2.0,2026-03-04T18:34:24.958774
mayakoba-2024,Marc Leishman,Mayakoba 2024,2024,Ripper GC,T25,-3.0,3.0,-1.0,-1.0,2026-03-04T18:34:24.958807
mayakoba-2024,Martin Kaymer,Mayakoba 2024,2024,Cleeks Golf Club,T28,-1.0,5.0,-4.0,0.0,2026-03-04T18:34:24.958823
mayakoba-2024,Matt Jones,Mayakoba 2024,2024,Ripper GC,T25,2.0,2.0,-5.0,-1.0,2026-03-04T18:34:24.958790
mayakoba-2024,Matthew Wolff,Mayakoba 2024,2024,RangeGoats GC,T28,1.0,2.0,-3.0,0.0,2026-03-04T18:34:24.958830
mayakoba-2024,Mito Pereira,Mayakoba 2024,2024,Torque GC,T43,2.0,3.0,-1.0,4.0,2026-03-04T18:34:24.958937
mayakoba-2024,Pat Perez,Mayakoba 2024,2024,4Aces GC,T51,4.0,7.0,0.0,11.0,2026-03-04T18:34:24.958998
mayakoba-2024,Patrick Reed,Mayakoba 2024,2024,4Aces GC,T17,-7.0,2.0,2.0,-3.0,2026-03-04T18:34:24.958752
mayakoba-2024,Paul Casey,Mayakoba 2024,2024,Crushers GC,T11,-1.0,-2.0,-3.0,-6.0,2026-03-04T18:34:24.958680
mayakoba-2024,Peter Uihlein,Mayakoba 2024,2024,RangeGoats GC,T51,8.0,3.0,0.0,11.0,2026-03-04T18:34:24.958990
mayakoba-2024,Phil Mickelson,Mayakoba 2024,2024,HyFlyers GC,T51,2.0,6.0,3.0,11.0,2026-03-04T18:34:24.959005
mayakoba-2024,Richard Bland,Mayakoba 2024,2024,Cleeks Golf Club,T11,-5.0,3.0,-4.0,-6.0,2026-03-04T18:34:24.958672
mayakoba-2024,Sam Horsfield,Mayakoba 2024,2024,Majesticks Golf Club,T17,1.0,-2.0,-2.0,-3.0,2026-03-04T18:34:24.958728
mayakoba-2024,Scott Vincent,Mayakoba 2024,2024,Korean Golf Club,T38,-2.0,2.0,3.0,3.0,2026-03-04T18:34:24.958923
mayakoba-2024,Sebastian Muñoz,Mayakoba 2024,2024,Torque GC,T13,-3.0,-1.0,-1.0,-5.0,2026-03-04T18:34:24.958699
mayakoba-2024,Sergio Garcia,Mayakoba 2024,2024,Fireballs GC,2,-6.0,-1.0,-5.0,-12.0,2026-03-04T18:34:24.958590
mayakoba-2024,Talor Gooch,Mayakoba 2024,2024,Smash GC,T15,1.0,-2.0,-3.0,-4.0,2026-03-04T18:34:24.958709
mayakoba-2024,Thomas Pieters,Mayakoba 2024,2024,RangeGoats GC,T43,1.0,1.0,2.0,4.0,2026-03-04T18:34:24.958955
mayakoba-2024,Tyrrell Hatton,Mayakoba 2024,2024,Legion XIII,T8,1.0,-1.0,-7.0,-7.0,2026-03-04T18:34:24.958645
mexico-city-2025,Abraham Ancer,Mexico City 2025,2025,Fireballs GC,T26,1.0,-2.0,1.0,0.0,2026-03-04T18:41:43.762536
mexico-city-2025,Adrian Meronk,Mexico City 2025,2025,Cleeks Golf Club,52,4.0,4.0,5.0,13.0,2026-03-04T18:41:43.764036
mexico-city-2025,Andy Ogletree,Mexico City 2025,2025,HyFlyers GC,T41,2.0,3.0,0.0,5.0,2026-03-04T18:41:43.763368
mexico-city-2025,Anirban Lahiri,Mexico City 2025,2025,Crushers GC,T22,-3.0,0.0,2.0,-1.0,2026-03-04T18:41:43.762355
mexico-city-2025,Anthony Kim -,Mexico City 2025,2025,,51,0.0,6.0,4.0,10.0,2026-03-04T18:41:43.763980
mexico-city-2025,Branden Grace,Mexico City 2025,2025,Southern Guards GC,T26,3.0,-4.0,1.0,0.0,2026-03-04T18:41:43.762464
mexico-city-2025,Brendan Steele,Mexico City 2025,2025,HyFlyers GC,T22,-2.0,3.0,-2.0,-1.0,2026-03-04T18:41:43.762243
mexico-city-2025,Brooks Koepka,Mexico City 2025,2025,Smash GC,T30,-2.0,0.0,3.0,1.0,2026-03-04T18:41:43.762830
mexico-city-2025,Bryson DeChambeau,Mexico City 2025,2025,Crushers GC,T2,-8.0,-5.0,0.0,-13.0,2026-03-04T18:41:43.761109
mexico-city-2025,Bubba Watson,Mexico City 2025,2025,RangeGoats GC,T7,-5.0,0.0,-4.0,-9.0,2026-03-04T18:41:43.761355
mexico-city-2025,Caleb Surratt,Mexico City 2025,2025,Legion XIII,T11,2.0,-7.0,-2.0,-7.0,2026-03-04T18:41:43.761682
mexico-city-2025,Cameron Smith,Mexico City 2025,2025,Ripper GC,T5,-7.0,-5.0,1.0,-11.0,2026-03-04T18:41:43.761295
mexico-city-2025,Cameron Tringale,Mexico City 2025,2025,HyFlyers GC,46,2.0,2.0,2.0,6.0,2026-03-04T18:41:43.763683
mexico-city-2025,Carlos Ortiz,Mexico City 2025,2025,Torque GC,16,-3.0,-3.0,2.0,-4.0,2026-03-04T18:41:43.761901
mexico-city-2025,Charl Schwartzel,Mexico City 2025,2025,Southern Guards GC,T7,-1.0,-5.0,-3.0,-9.0,2026-03-04T18:41:43.761568
mexico-city-2025,Charles Howell III,Mexico City 2025,2025,Crushers GC,T26,-2.0,0.0,2.0,0.0,2026-03-04T18:41:43.762604
mexico-city-2025,Chieh-Po Lee -,Mexico City 2025,2025,,T34,0.0,3.0,-1.0,2.0,2026-03-04T18:41:43.763016
mexico-city-2025,Danny Lee,Mexico City 2025,2025,Korean Golf Club,T41,5.0,-2.0,2.0,5.0,2026-03-04T18:41:43.763557
mexico-city-2025,David Puig,Mexico City 2025,2025,Fireballs GC,T13,-1.0,-1.0,-4.0,-6.0,2026-03-04T18:41:43.761736
mexico-city-2025,Dean Burmester,Mexico City 2025,2025,Southern Guards GC,T26,0.0,-3.0,3.0,0.0,2026-03-04T18:41:43.762661
mexico-city-2025,Dustin Johnson,Mexico City 2025,2025,4Aces GC,T7,0.0,-5.0,-4.0,-9.0,2026-03-04T18:41:43.761493
mexico-city-2025,Frederik Kjettrup,Mexico City 2025,2025,Cleeks Golf Club,T30,-1.0,2.0,0.0,1.0,2026-03-04T18:41:43.762718
mexico-city-2025,Graeme McDowell,Mexico City 2025,2025,Smash GC,T17,-2.0,-1.0,0.0,-3.0,2026-03-04T18:41:43.761957
mexico-city-2025,Harold Varner III,Mexico City 2025,2025,4Aces GC,T17,-3.0,-4.0,4.0,-3.0,2026-03-04T18:41:43.762078
mexico-city-2025,Henrik Stenson,Mexico City 2025,2025,Majesticks Golf Club,T34,1.0,-2.0,3.0,2.0,2026-03-04T18:41:43.763076
mexico-city-2025,Ian Poulter,Mexico City 2025,2025,Majesticks Golf Club,T41,-2.0,3.0,4.0,5.0,2026-03-04T18:41:43.763617
mexico-city-2025,Jason Kokrak,Mexico City 2025,2025,Smash GC,T34,-3.0,1.0,4.0,2.0,2026-03-04T18:41:43.763133
mexico-city-2025,Jinichiro Kozuma,Mexico City 2025,2025,Korean Golf Club,21,1.0,3.0,-6.0,-2.0,2026-03-04T18:41:43.762188
mexico-city-2025,Joaquin Niemann,Mexico City 2025,2025,Torque GC,1,-3.0,-7.0,-6.0,-16.0,2026-03-04T18:41:43.760948
mexico-city-2025,John Catlin,Mexico City 2025,2025,RangeGoats GC,54,,,,,2026-03-04T18:41:43.764141
mexico-city-2025,Jon Rahm,Mexico City 2025,2025,Legion XIII,4,-7.0,-2.0,-3.0,-12.0,2026-03-04T18:41:43.761174
mexico-city-2025,Kevin Na,Mexico City 2025,2025,Korean Golf Club,T41,3.0,1.0,1.0,5.0,2026-03-04T18:41:43.763481
mexico-city-2025,Lee Westwood,Mexico City 2025,2025,Majesticks Golf Club,T38,0.0,-4.0,7.0,3.0,2026-03-04T18:41:43.763253
mexico-city-2025,Louis Oosthuizen,Mexico City 2025,2025,Southern Guards GC,40,3.0,2.0,-1.0,4.0,2026-03-04T18:41:43.763313
mexico-city-2025,Lucas Herbert,Mexico City 2025,2025,Ripper GC,T2,-3.0,0.0,-10.0,-13.0,2026-03-04T18:41:43.761039
mexico-city-2025,Luis Masaveu,Mexico City 2025,2025,Fireballs GC,T30,-1.0,2.0,0.0,1.0,2026-03-04T18:41:43.762772
mexico-city-2025,Marc Leishman,Mexico City 2025,2025,Ripper GC,T30,-2.0,0.0,3.0,1.0,2026-03-04T18:41:43.762886
mexico-city-2025,Martin Kaymer,Mexico City 2025,2025,Cleeks Golf Club,T47,1.0,-2.0,8.0,7.0,2026-03-04T18:41:43.763805
mexico-city-2025,Matt Jones,Mexico City 2025,2025,Ripper GC,T17,-3.0,-4.0,4.0,-3.0,2026-03-04T18:41:43.762131
mexico-city-2025,Matthew Wolff,Mexico City 2025,2025,RangeGoats GC,T47,-2.0,6.0,3.0,7.0,2026-03-04T18:41:43.763739
mexico-city-2025,Mito Pereira,Mexico City 2025,2025,Torque GC,49,1.0,1.0,6.0,8.0,2026-03-04T18:41:43.763860
mexico-city-2025,Patrick Reed,Mexico City 2025,2025,4Aces GC,T17,-3.0,-1.0,1.0,-3.0,2026-03-04T18:41:43.762021
